"HAUL_NUMBER";"GENUS";"SPECIES";"WEIGHT_OF_THE_SAMPLE_MEASURED";"ESTIMATED_WEIGHT";"perc_diff"
4;"TRAC";"MED";1;0.918348069131592;8.89117466600871
150;"PAPE";"LON";3;2.06138311733858;45.5333545116665
126;"SEPI";"OFF";3;2.4821710694549;20.8619356223025
146;"TRIS";"CAP";5;5.98427126234203;-16.4476378023817
162;"TRIS";"CAP";5;5.98427126234203;-16.4476378023817
129;"ASPI";"CUC";5;3.72099544424041;34.3726450334495
121;"PAGE";"ERY";5;5.51082092057128;-9.26941608036004
4;"PAPE";"LON";5;4.94952694791221;1.01975507192821
13;"PAPE";"LON";5;5.57535958735245;-10.3196857231889
116;"PAPE";"LON";5;2.85070572330821;75.3951647523115
76;"SQUI";"MAN";5;4.45510823633685;12.2307188682622
14;"SCOM";"PNE";5;4.56462876944776;9.53793293041243
172;"SCOM";"PNE";5;5.43844601220982;-8.06197232123778
14;"PAPE";"LON";6;6.24480347728725;-3.92011499125019
176;"ELED";"CIR";7;8.38850542347158;-16.5524769118757
125;"PAGE";"BOG";8;8.76867858414541;-8.7661849703928
105;"SPIC";"FLE";8;12.4048413705552;-35.5090503697272
26;"PAPE";"LON";8;8.88286731185857;-9.93899020285878
123;"SCOM";"PNE";8;7.96181915704402;0.479549236209391
123;"PAGE";"ACA";10;7.9924318805213;25.1183638408159
101;"TRIS";"CAP";10;12.0937901135075;-17.3129357617089
134;"ILLE";"COI";10;8.03000091347481;24.5329870787365
166;"ASPI";"CUC";10;7.62326486696942;31.1773915049005
10;"PAPE";"LON";10;12.0841784831376;-17.2471673274761
138;"PAPE";"LON";10;9.25399281603584;8.06146275228825
14;"CITH";"MAC";10;8.1121456288126;23.2719487244182
175;"SQUI";"MAN";10;10.9736641118691;-8.87273477612595
80;"TRAC";"MED";10;9.25821795256746;8.01214716733723
4;"SCOM";"PNE";10;11.55993615696;-13.4943319390287
109;"SCOM";"PNE";10;12.9211754400801;-22.6076602212125
158;"MICM";"POU";10;10.7495682089573;-6.9730076072519
109;"SPIC";"SMA";10;9.341084134514;7.05395493710842
135;"SPIC";"SMA";10;6.04722603157987;65.3650772730823
126;"TRAC";"TRA";10;8.60513509593485;16.2096804816475
123;"LOLI";"VUL";10;6.61382146176401;51.1985174957057
121;"LOLI";"VUL";14;18.5155698481636;-24.3879604311041
104;"MULL";"BAR";15;17.2734463911111;-13.1615100984192
16;"PHYI";"BLE";15;11.35314534845;32.1219762420099
104;"PHYI";"BLE";15;11.35314534845;32.1219762420099
150;"PHYI";"BLE";15;19.2046840104785;-21.8940546388803
80;"BOOP";"BOO";15;17.6540131794608;-15.0334836191724
160;"TRIS";"CAP";15;11.2828334747941;32.9453282591656
173;"TRIS";"CAP";15;14.5721042532037;2.93640327684447
165;"ELED";"CIR";15;9.37332203583061;60.0286423816525
2;"ILLE";"COI";15;12.526289717857;19.7481483971796
88;"ASPI";"CUC";15;14.0904467727969;6.45510566037642
146;"HELI";"DAC";15;22.9528155435548;-34.6485402998326
179;"HELI";"DAC";15;12.4355299549986;20.6221210859658
100;"SPIC";"FLE";15;10.7159722338573;39.9779662792261
88;"EUTR";"GUR";15;16.4093022484474;-8.58843494445807
1;"TRIP";"LAS";15;15.0490622274055;-0.326015180641185
126;"PAPE";"LON";15;10.4506985516767;43.5310752274388
134;"PAPE";"LON";15;13.2617716612809;13.1070597738761
105;"SQUI";"MAN";15;22.3338742782682;-32.8374476675746
157;"RAJA";"MIR";15;12.8608174794348;16.6333323988606
125;"SCOM";"PNE";15;14.0715875994449;6.59778005853232
125;"SPIC";"SMA";15;9.341084134514;60.5809324056626
134;"SPIC";"SMA";15;12.1011922150067;23.9547288687683
41;"TRAC";"TRA";15;18.3526132493126;-18.2677703919806
161;"LOLI";"VUL";15;11.675889957564;28.4698644344672
117;"PAGE";"ACA";20;20.2665322481391;-1.31513494699414
158;"PHYI";"BLE";20;14.6801643184667;36.2382570530313
162;"PHYI";"BLE";20;18.6303389401011;7.35177746525442
134;"BOOP";"BOO";20;19.9797018726325;0.101593744976353
161;"BOOP";"BOO";20;19.9797018726325;0.101593744976353
13;"TRIS";"CAP";20;14.2194699897956;40.6522185028888
17;"TRIS";"CAP";20;22.5714391594542;-11.3924466281858
163;"TRIS";"CAP";20;18.0950701363089;10.5273416977185
13;"ELED";"CIR";20;26.2914677622508;-23.9296939187399
31;"ELED";"CIR";20;22.0174096775971;-9.16279302215007
88;"ELED";"CIR";20;18.1030878275041;10.478390154048
167;"ELED";"CIR";20;19.4326654419588;2.91948914437773
162;"ASPI";"CUC";20;23.5959578026567;-15.2397195855803
84;"HELI";"DAC";20;21.8175765766612;-8.33079040779219
168;"HELI";"DAC";20;21.2431910928715;-5.85218617785083
129;"SPIC";"FLE";20;18.5312134907728;7.92601364157035
162;"SPIC";"FLE";20;14.2646380718518;40.2068520719478
178;"ARIS";"FOL";20;18.5973742301454;7.54206347894535
8;"PAPE";"LON";20;21.0674334597947;-5.06674655852968
110;"PAPE";"LON";20;14.3572197572219;39.3027364503468
175;"PAPE";"LON";20;13.5242337133341;47.882685436596
156;"TRIG";"LUC";20;19.5274635832798;2.41985557778617
6;"CITH";"MAC";20;22.3562070977228;-10.5393866116171
117;"SQUI";"MAN";20;22.6301097395994;-11.6221696220813
173;"SARD";"PIL";20;NA;NA
179;"SARD";"PIL";20;NA;NA
150;"SCOM";"PNE";20;16.4231280087072;21.7794806774718
158;"SCOM";"PNE";20;17.4672909793138;14.4997242198898
160;"SCOM";"PNE";20;15.032378399065;33.0461452543266
4;"SPIC";"SMA";20;15.3486556007073;30.3045720765166
100;"SPIC";"SMA";20;13.6616462199721;46.3952416712545
137;"SPIC";"SMA";20;29.3478340830164;-31.8518704193778
175;"SPIC";"SMA";20;19.1211034687131;4.59647390499717
8;"TRAC";"TRA";20;32.1686274483884;-37.8276240349758
13;"TRAC";"TRA";20;15.0723711069264;32.6931234516193
76;"LOLI";"VUL";20;25.6387023158514;-21.9929318043729
104;"LOLI";"VUL";20;21.2059899182439;-5.68702485898276
41;"TRIS";"CAP";25;29.299697280143;-14.6748863615632
158;"TRIS";"CAP";25;18.8064740591356;32.9329459705701
176;"ASPI";"CUC";25;17.8247773198115;40.2542065544546
88;"ZEUS";"FAB";25;23.325206695391;7.1801863386699
117;"SPIC";"FLE";25;20.9551600313519;19.3023578087517
105;"SCOM";"PNE";25;32.1551696078931;-22.2520039394746
171;"SCOM";"PNE";25;29.9084687114976;-16.4116349748479
97;"SPIC";"SMA";25;22.7637737492845;9.82361833035626
104;"TRAC";"TRA";25;20.0318562172697;24.8012152685439
139;"LOLI";"VUL";25;18.2782072504582;36.7749017036298
154;"LOLI";"VUL";25;28.747624972391;-13.0362942190536
83;"PHYI";"BLE";30;21.5324613368336;39.3245274226115
121;"PAGE";"BOG";30;32.542273543549;-7.81221859052605
2;"BOOP";"BOO";30;22.5083427881603;33.283912913306
121;"BOOP";"BOO";30;34.3105701085963;-12.5633881773254
126;"BOOP";"BOO";30;31.405941770037;-4.47667444693
26;"LOPH";"BUD";30;30.8671150313367;-2.8091871574534
129;"LOPH";"BUD";30;28.6820311856085;4.59510278704664
131;"TRIS";"CAP";30;32.0160383181863;-6.29696372221381
133;"TRIS";"CAP";30;21.4378613364008;39.9393322367517
14;"ASPI";"CUC";30;22.3132663123016;34.4491639194062
27;"HELI";"DAC";30;21.2431910928715;41.2217207332237
166;"ENGR";"ENC";30;22.0670241090306;35.9494594820464
76;"SPIC";"FLE";30;23.584367676812;27.2029015621894
133;"EUTR";"GUR";30;26.8803696661026;11.6056080055752
13;"TRIP";"LAS";30;24.6276687172673;21.8142096371711
107;"PAPE";"LON";30;24.6974829279788;21.469868356561
162;"PAPE";"LON";30;27.0260771935934;11.0039011030117
8;"CITH";"MAC";30;22.3562070977228;34.1909200825744
180;"CITH";"MAC";30;28.6746083004716;4.62217891745933
41;"SQUI";"MAN";30;46.7673489790153;-35.8526821491183
117;"ELED";"MOS";30;20.391553297818;47.1197390500419
117;"SPAR";"PAG";30;31.450028366057;-4.61057888145484
80;"SCOM";"PNE";30;32.0735451491511;-6.46497024107729
83;"SPIC";"SMA";30;23.4559012016827;27.8995837424818
107;"PHYI";"BLE";35;34.7320466598247;0.771487332145208
157;"LOPH";"BUD";35;28.6820311856085;22.0276199182211
132;"TRIS";"CAP";35;36.9146000553734;-5.18656589127729
171;"TRIS";"CAP";35;36.593483233192;-4.35455467039725
157;"ELED";"CIR";35;27.658531297485;26.5432340696361
83;"RAJA";"CLA";35;25.8875060025843;35.2003549376522
147;"SPIC";"FLE";35;32.7901502046078;6.73937076104546
17;"PAPE";"LON";35;39.1290626651426;-10.5524190560817
85;"PAPE";"LON";35;34.528636653364;1.36513744046153
161;"PAPE";"LON";35;21.7960340607086;60.5796719830515
121;"TRIG";"LUC";35;43.724849237094;-19.9539835798731
107;"SQUI";"MAN";35;27.275421372765;28.3206573481139
